student_name,student_id,age,study_hours,attendance,assignment_delay,stress,gpa,internet,part_time_job,family_problems,scholarship,department,semester
Student 9279,STU9279,20,5,99,1,6,2,Yes,Yes,No,No,Computer Science,Semester 3
Student 9280,STU9280,20,2,83,4,7,1,Yes,No,No,No,Data Science,Semester 1
Student 9281,STU9281,23,6,79,4,6,2,Yes,No,Yes,Yes,Computer Science,Semester 4
Student 9282,STU9282,21,3,68,1,5,1,No,No,Yes,Yes,Business,Semester 2
Student 9283,STU9283,19,3,62,2,3,3,Yes,No,No,No,Software Engineering,Semester 1
Student 9284,STU9284,22,3,90,1,7,1,Yes,No,Yes,No,Business,Semester 1
Student 9285,STU9285,21,6,72,1,5,1,Yes,No,Yes,No,Business,Semester 1
Student 9286,STU9286,17,4,82,1,3,2,Yes,No,No,Yes,Data Science,Semester 1
Student 9287,STU9287,21,4,92,1,3,2,Yes,No,No,No,Computer Science,Semester 2
Student 9288,STU9288,21,4,78,0,6,1,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 9289,STU9289,21,2,78,1,6,2,Yes,No,No,No,Software Engineering,Semester 2
Student 9290,STU9290,23,5,87,2,1,4,Yes,No,No,No,Software Engineering,Semester 3
Student 9291,STU9291,19,2,92,0,5,1,Yes,No,Yes,No,Computer Science,Semester 3
Student 9292,STU9292,21,2,88,1,3,2,Yes,No,No,Yes,Software Engineering,Semester 3
Student 9293,STU9293,17,3,93,2,6,1,Yes,No,No,No,Software Engineering,Semester 3
Student 9294,STU9294,21,3,63,1,6,0,Yes,No,No,Yes,Engineering,Semester 2
Student 9295,STU9295,25,4,85,6,3,2,No,No,Yes,Yes,Engineering,Semester 4
Student 9296,STU9296,18,3,92,3,5,1,No,Yes,No,No,Software Engineering,Semester 2
Student 9297,STU9297,19,3,85,3,7,3,No,No,No,No,Business,Semester 3
Student 9298,STU9298,19,3,80,3,7,1,Yes,No,Yes,No,Computer Science,Semester 4
Student 9299,STU9299,21,4,72,1,4,3,No,Yes,No,No,Business,Semester 4
Student 9300,STU9300,18,1,76,2,7,0,Yes,No,Yes,Yes,Business,Semester 4
Student 9301,STU9301,21,4,94,2,6,2,Yes,No,No,No,Computer Science,Semester 4
Student 9302,STU9302,22,5,81,2,4,2,Yes,No,Yes,No,Computer Science,Semester 1
Student 9303,STU9303,22,4,77,1,5,1,Yes,No,No,Yes,Data Science,Semester 3
Student 9304,STU9304,17,4,69,2,6,0,Yes,Yes,No,No,Data Science,Semester 3
Student 9305,STU9305,23,5,85,0,6,3,Yes,No,No,No,Data Science,Semester 3
Student 9306,STU9306,23,4,75,2,7,0,Yes,No,No,No,Software Engineering,Semester 2
Student 9307,STU9307,22,3,81,2,4,1,Yes,Yes,Yes,No,Software Engineering,Semester 3
Student 9308,STU9308,21,3,95,3,5,3,Yes,Yes,No,Yes,Software Engineering,Semester 3
Student 9309,STU9309,21,4,88,5,5,2,Yes,No,No,Yes,Data Science,Semester 3
Student 9310,STU9310,23,2,92,4,5,0,Yes,No,Yes,Yes,Computer Science,Semester 2
Student 9311,STU9311,25,7,83,0,4,3,Yes,No,No,Yes,Software Engineering,Semester 3
Student 9312,STU9312,18,4,87,2,8,3,Yes,No,No,No,Computer Science,Semester 3
Student 9313,STU9313,23,5,92,1,5,3,Yes,Yes,No,Yes,Data Science,Semester 1
Student 9314,STU9314,20,3,75,4,5,2,Yes,Yes,No,No,Computer Science,Semester 3
Student 9315,STU9315,20,4,81,3,6,2,Yes,No,No,Yes,Software Engineering,Semester 4
Student 9316,STU9316,17,3,76,1,7,3,Yes,No,Yes,No,Computer Science,Semester 2
Student 9317,STU9317,20,5,77,3,5,1,Yes,Yes,No,Yes,Data Science,Semester 4
Student 9318,STU9318,18,4,65,2,5,3,Yes,No,No,No,Software Engineering,Semester 1
Student 9319,STU9319,20,2,74,0,7,2,Yes,No,Yes,Yes,Software Engineering,Semester 3
Student 9320,STU9320,18,3,79,1,8,0,Yes,No,No,Yes,Data Science,Semester 2
Student 9321,STU9321,20,4,87,1,8,2,Yes,No,No,No,Business,Semester 1
Student 9322,STU9322,20,1,81,1,3,2,No,No,No,No,Engineering,Semester 2
Student 9323,STU9323,21,3,75,6,6,1,Yes,No,Yes,No,Data Science,Semester 4
Student 9324,STU9324,17,4,88,2,5,3,Yes,Yes,No,No,Computer Science,Semester 1
Student 9325,STU9325,17,3,74,2,7,0,Yes,Yes,No,No,Business,Semester 2
Student 9326,STU9326,21,4,73,1,8,1,No,No,No,No,Data Science,Semester 4
Student 9327,STU9327,19,4,91,1,1,4,Yes,Yes,Yes,No,Engineering,Semester 1
Student 9328,STU9328,23,3,88,1,5,1,Yes,No,No,Yes,Software Engineering,Semester 3
Student 9329,STU9329,21,2,79,3,4,0,Yes,Yes,No,No,Engineering,Semester 3
Student 9330,STU9330,22,2,97,3,4,2,Yes,Yes,No,No,Engineering,Semester 4
Student 9331,STU9331,24,1,77,2,3,2,Yes,Yes,No,No,Data Science,Semester 3
Student 9332,STU9332,20,4,87,2,4,3,Yes,No,No,No,Software Engineering,Semester 3
Student 9333,STU9333,19,3,69,1,5,2,Yes,No,No,Yes,Software Engineering,Semester 1
Student 9334,STU9334,22,5,73,0,4,2,Yes,No,Yes,No,Engineering,Semester 1
Student 9335,STU9335,22,4,90,1,1,3,Yes,No,No,No,Data Science,Semester 1
Student 9336,STU9336,20,4,93,2,5,3,Yes,No,No,No,Software Engineering,Semester 1
Student 9337,STU9337,24,4,80,4,7,0,Yes,No,Yes,No,Software Engineering,Semester 1
Student 9338,STU9338,20,1,100,0,4,3,No,No,No,Yes,Computer Science,Semester 1
Student 9339,STU9339,21,4,92,1,2,3,Yes,No,No,Yes,Engineering,Semester 3
Student 9340,STU9340,21,3,76,1,5,1,Yes,No,No,No,Business,Semester 1
Student 9341,STU9341,18,3,79,1,7,3,Yes,No,No,Yes,Engineering,Semester 2
Student 9342,STU9342,21,3,70,5,5,3,Yes,No,No,No,Data Science,Semester 2
Student 9343,STU9343,24,4,78,2,4,2,Yes,No,Yes,No,Software Engineering,Semester 4
Student 9344,STU9344,22,3,83,1,3,0,Yes,No,Yes,Yes,Software Engineering,Semester 2
Student 9345,STU9345,21,3,82,0,6,1,Yes,Yes,Yes,Yes,Computer Science,Semester 1
Student 9346,STU9346,20,4,82,2,5,3,No,No,Yes,No,Software Engineering,Semester 3
Student 9347,STU9347,21,3,90,2,4,0,Yes,Yes,Yes,Yes,Software Engineering,Semester 2
Student 9348,STU9348,22,4,83,2,4,3,No,No,No,Yes,Business,Semester 1
Student 9349,STU9349,22,3,87,2,5,3,Yes,No,No,No,Engineering,Semester 1
Student 9350,STU9350,20,5,85,0,5,2,No,No,No,No,Software Engineering,Semester 3
Student 9351,STU9351,21,4,84,2,5,2,Yes,Yes,No,No,Data Science,Semester 1
Student 9352,STU9352,22,1,89,3,3,2,Yes,Yes,No,No,Business,Semester 1
Student 9353,STU9353,18,5,88,1,3,3,No,Yes,Yes,No,Business,Semester 2
Student 9354,STU9354,21,3,73,2,4,1,Yes,No,No,No,Computer Science,Semester 2
Student 9355,STU9355,17,3,96,3,6,1,Yes,No,No,No,Data Science,Semester 4
Student 9356,STU9356,22,3,83,3,6,3,Yes,No,No,No,Business,Semester 4
Student 9357,STU9357,22,6,74,0,8,3,Yes,No,Yes,No,Engineering,Semester 2
Student 9358,STU9358,22,4,81,1,4,2,Yes,No,Yes,Yes,Data Science,Semester 2
Student 9359,STU9359,20,6,84,2,6,2,No,Yes,No,No,Engineering,Semester 4
Student 9360,STU9360,21,4,86,1,2,3,Yes,Yes,No,Yes,Computer Science,Semester 4
Student 9361,STU9361,24,4,89,0,6,2,Yes,Yes,Yes,Yes,Computer Science,Semester 2
Student 9362,STU9362,24,6,88,1,2,4,Yes,No,No,No,Software Engineering,Semester 1
Student 9363,STU9363,20,5,96,3,3,2,Yes,No,Yes,Yes,Engineering,Semester 1
Student 9364,STU9364,21,4,82,1,6,2,Yes,No,No,Yes,Engineering,Semester 3
Student 9365,STU9365,23,2,80,1,5,3,Yes,Yes,Yes,Yes,Computer Science,Semester 2
Student 9366,STU9366,17,2,70,0,4,1,Yes,No,Yes,No,Engineering,Semester 2
Student 9367,STU9367,20,4,89,2,3,4,Yes,No,Yes,No,Data Science,Semester 2
Student 9368,STU9368,23,5,86,5,6,3,Yes,Yes,No,No,Software Engineering,Semester 2
Student 9369,STU9369,23,3,77,0,5,2,Yes,No,Yes,No,Software Engineering,Semester 2
Student 9370,STU9370,21,4,83,2,6,1,Yes,Yes,No,No,Data Science,Semester 4
Student 9371,STU9371,17,2,81,2,2,2,Yes,Yes,No,No,Business,Semester 4
Student 9372,STU9372,20,3,83,2,6,2,Yes,No,Yes,Yes,Engineering,Semester 1
Student 9373,STU9373,19,4,79,2,4,1,Yes,Yes,No,No,Business,Semester 1
Student 9374,STU9374,21,4,82,5,6,3,No,No,Yes,Yes,Business,Semester 2
Student 9375,STU9375,19,3,69,3,5,0,Yes,No,No,Yes,Engineering,Semester 4
Student 9376,STU9376,18,3,78,2,4,3,Yes,No,Yes,No,Computer Science,Semester 1
Student 9377,STU9377,17,2,84,2,4,2,Yes,No,Yes,No,Engineering,Semester 2
Student 9378,STU9378,23,3,76,2,3,2,Yes,No,No,No,Computer Science,Semester 3
Student 9379,STU9379,20,2,85,4,4,3,No,Yes,Yes,Yes,Data Science,Semester 2
Student 9380,STU9380,21,3,98,1,3,4,Yes,No,No,Yes,Computer Science,Semester 3
Student 9381,STU9381,21,3,72,4,6,2,Yes,No,No,Yes,Business,Semester 3
Student 9382,STU9382,18,5,67,2,4,2,Yes,Yes,No,No,Business,Semester 2
Student 9383,STU9383,18,2,91,1,6,2,Yes,No,No,No,Business,Semester 2
Student 9384,STU9384,18,4,98,1,10,1,Yes,No,No,No,Computer Science,Semester 2
Student 9385,STU9385,19,4,85,0,5,2,Yes,No,No,No,Business,Semester 2
Student 9386,STU9386,21,2,82,3,2,0,No,No,No,No,Software Engineering,Semester 1
Student 9387,STU9387,19,4,76,5,9,2,No,No,No,Yes,Engineering,Semester 1
Student 9388,STU9388,24,2,86,0,6,1,Yes,No,No,No,Business,Semester 3
Student 9389,STU9389,23,4,81,0,5,0,Yes,No,No,No,Computer Science,Semester 2
Student 9390,STU9390,22,3,88,2,4,2,Yes,No,No,No,Business,Semester 1
Student 9391,STU9391,20,5,68,2,3,2,No,No,Yes,Yes,Computer Science,Semester 1
Student 9392,STU9392,24,3,84,2,4,1,No,No,No,No,Engineering,Semester 4
Student 9393,STU9393,20,1,75,0,4,3,Yes,Yes,No,Yes,Computer Science,Semester 4
Student 9394,STU9394,20,3,89,1,4,3,Yes,No,No,No,Engineering,Semester 1
Student 9395,STU9395,21,4,72,0,6,2,Yes,No,Yes,No,Business,Semester 3
Student 9396,STU9396,22,4,87,2,7,3,Yes,No,No,Yes,Software Engineering,Semester 1
Student 9397,STU9397,22,3,77,0,5,3,Yes,No,No,Yes,Business,Semester 2
Student 9398,STU9398,20,5,78,3,6,2,Yes,No,Yes,No,Engineering,Semester 1
Student 9399,STU9399,19,3,88,1,9,1,Yes,No,No,No,Data Science,Semester 4
Student 9400,STU9400,22,5,75,5,4,2,Yes,No,No,No,Data Science,Semester 4
Student 9401,STU9401,22,4,70,1,2,2,Yes,No,Yes,No,Data Science,Semester 2
Student 9402,STU9402,20,4,82,1,7,3,Yes,No,No,No,Business,Semester 1
Student 9403,STU9403,17,5,76,3,4,2,Yes,No,No,Yes,Computer Science,Semester 2
Student 9404,STU9404,20,5,71,1,4,1,Yes,No,No,No,Software Engineering,Semester 3
Student 9405,STU9405,22,2,84,0,5,1,Yes,No,No,No,Software Engineering,Semester 4
Student 9406,STU9406,25,4,84,0,7,1,Yes,Yes,No,Yes,Business,Semester 1
Student 9407,STU9407,18,2,82,3,5,3,Yes,Yes,Yes,Yes,Engineering,Semester 1
Student 9408,STU9408,20,4,86,1,1,2,Yes,Yes,No,Yes,Business,Semester 3
Student 9409,STU9409,20,1,66,4,6,2,Yes,No,Yes,Yes,Data Science,Semester 3
Student 9410,STU9410,24,6,75,0,5,3,Yes,Yes,No,No,Engineering,Semester 4
Student 9411,STU9411,20,4,84,2,4,4,Yes,No,Yes,Yes,Software Engineering,Semester 3
Student 9412,STU9412,19,4,90,1,5,3,Yes,Yes,No,No,Business,Semester 4
Student 9413,STU9413,22,4,83,3,5,2,Yes,No,Yes,No,Computer Science,Semester 4
Student 9414,STU9414,20,5,91,3,1,3,Yes,No,No,Yes,Computer Science,Semester 2
Student 9415,STU9415,18,4,76,1,5,3,Yes,No,No,Yes,Software Engineering,Semester 2
Student 9416,STU9416,19,3,77,1,3,3,Yes,No,No,No,Engineering,Semester 4
Student 9417,STU9417,24,3,79,1,3,2,Yes,Yes,Yes,Yes,Data Science,Semester 1
Student 9418,STU9418,21,4,66,2,5,1,Yes,No,No,Yes,Computer Science,Semester 2
Student 9419,STU9419,21,6,67,4,5,2,Yes,Yes,Yes,Yes,Computer Science,Semester 1
Student 9420,STU9420,20,3,81,3,6,3,Yes,No,No,Yes,Business,Semester 3
Student 9421,STU9421,21,4,81,2,5,2,No,No,No,Yes,Software Engineering,Semester 1
Student 9422,STU9422,21,5,77,2,2,3,Yes,No,No,Yes,Computer Science,Semester 3
Student 9423,STU9423,21,0,75,1,4,2,Yes,No,Yes,No,Business,Semester 4
Student 9424,STU9424,21,3,84,0,5,4,Yes,Yes,No,Yes,Engineering,Semester 4
Student 9425,STU9425,22,3,86,2,5,1,No,No,No,No,Computer Science,Semester 4
Student 9426,STU9426,21,4,83,0,6,1,Yes,No,No,Yes,Software Engineering,Semester 3
Student 9427,STU9427,18,5,83,5,7,1,Yes,Yes,Yes,Yes,Business,Semester 1
Student 9428,STU9428,19,5,81,1,6,1,Yes,No,No,No,Engineering,Semester 2
Student 9429,STU9429,17,3,82,0,8,2,Yes,No,Yes,Yes,Business,Semester 2
Student 9430,STU9430,25,3,87,1,6,2,Yes,No,Yes,Yes,Data Science,Semester 1
Student 9431,STU9431,22,4,95,3,4,2,Yes,No,Yes,No,Software Engineering,Semester 2
Student 9432,STU9432,19,4,93,1,7,3,Yes,Yes,No,Yes,Software Engineering,Semester 3
Student 9433,STU9433,20,5,73,3,3,3,Yes,Yes,Yes,No,Computer Science,Semester 3
Student 9434,STU9434,19,2,65,1,6,0,Yes,No,No,Yes,Business,Semester 2
Student 9435,STU9435,24,4,86,1,5,1,Yes,No,Yes,Yes,Engineering,Semester 2
Student 9436,STU9436,17,3,82,4,4,3,Yes,No,No,Yes,Computer Science,Semester 3
Student 9437,STU9437,21,6,81,1,5,3,Yes,No,No,No,Software Engineering,Semester 1
Student 9438,STU9438,20,2,85,3,5,3,Yes,Yes,Yes,No,Business,Semester 2
Student 9439,STU9439,22,2,80,0,2,0,Yes,No,No,No,Engineering,Semester 2
Student 9440,STU9440,20,3,69,4,5,0,Yes,No,No,No,Software Engineering,Semester 4
Student 9441,STU9441,17,4,72,2,3,2,Yes,No,No,No,Engineering,Semester 4
Student 9442,STU9442,20,4,73,2,5,0,Yes,No,No,No,Business,Semester 1
Student 9443,STU9443,18,3,87,1,5,1,Yes,Yes,No,No,Engineering,Semester 3
Student 9444,STU9444,21,5,97,0,6,1,Yes,Yes,No,No,Computer Science,Semester 1
Student 9445,STU9445,24,3,78,6,1,3,Yes,Yes,No,Yes,Computer Science,Semester 1
Student 9446,STU9446,17,4,100,2,5,4,Yes,No,No,No,Business,Semester 1
Student 9447,STU9447,19,2,66,1,5,0,No,No,No,No,Software Engineering,Semester 2
Student 9448,STU9448,19,2,77,0,10,2,Yes,No,No,Yes,Data Science,Semester 3
Student 9449,STU9449,20,3,83,1,5,2,Yes,Yes,Yes,No,Data Science,Semester 3
Student 9450,STU9450,22,3,61,3,4,4,Yes,Yes,Yes,No,Data Science,Semester 2
Student 9451,STU9451,20,2,94,0,7,1,Yes,No,No,Yes,Software Engineering,Semester 1
Student 9452,STU9452,21,2,76,4,4,1,Yes,No,No,No,Computer Science,Semester 4
Student 9453,STU9453,19,4,82,2,6,2,Yes,No,Yes,No,Computer Science,Semester 2
Student 9454,STU9454,21,5,85,2,5,3,Yes,No,Yes,No,Computer Science,Semester 1
Student 9455,STU9455,22,2,69,6,7,1,No,No,No,Yes,Business,Semester 1
Student 9456,STU9456,19,2,100,1,6,0,Yes,Yes,No,Yes,Computer Science,Semester 1
Student 9457,STU9457,22,4,83,2,4,3,Yes,Yes,Yes,Yes,Computer Science,Semester 1
Student 9458,STU9458,21,4,79,3,2,2,No,Yes,No,Yes,Computer Science,Semester 4
Student 9459,STU9459,23,2,73,1,3,2,Yes,Yes,No,No,Data Science,Semester 4
Student 9460,STU9460,20,6,83,2,6,2,Yes,Yes,No,No,Engineering,Semester 2
Student 9461,STU9461,21,2,69,4,5,0,Yes,Yes,No,No,Computer Science,Semester 1
Student 9462,STU9462,20,3,83,1,5,2,Yes,No,Yes,Yes,Engineering,Semester 2
Student 9463,STU9463,20,3,93,2,6,3,Yes,No,No,Yes,Computer Science,Semester 1
Student 9464,STU9464,21,2,91,0,4,3,Yes,No,Yes,No,Data Science,Semester 4
Student 9465,STU9465,22,6,77,1,5,3,Yes,No,Yes,No,Data Science,Semester 2
Student 9466,STU9466,18,2,79,3,5,2,No,Yes,No,No,Engineering,Semester 3
Student 9467,STU9467,24,6,86,0,2,4,No,No,Yes,No,Data Science,Semester 2
Student 9468,STU9468,17,3,91,3,4,3,No,No,No,No,Business,Semester 3
Student 9469,STU9469,19,3,94,1,6,1,Yes,No,No,Yes,Software Engineering,Semester 2
Student 9470,STU9470,20,3,95,1,6,1,Yes,No,Yes,No,Software Engineering,Semester 4
Student 9471,STU9471,21,4,74,0,4,3,Yes,Yes,Yes,Yes,Computer Science,Semester 3
Student 9472,STU9472,24,6,88,4,6,4,Yes,No,No,No,Data Science,Semester 4
Student 9473,STU9473,17,3,70,0,4,2,No,Yes,Yes,No,Software Engineering,Semester 2
Student 9474,STU9474,19,3,78,0,3,3,Yes,Yes,No,No,Engineering,Semester 4
Student 9475,STU9475,17,5,72,1,8,2,No,Yes,No,Yes,Engineering,Semester 1
Student 9476,STU9476,21,2,72,1,4,0,Yes,Yes,No,No,Engineering,Semester 3
Student 9477,STU9477,21,2,83,3,2,3,No,Yes,No,Yes,Computer Science,Semester 1
Student 9478,STU9478,24,5,76,2,4,3,No,Yes,No,Yes,Software Engineering,Semester 3
Student 9479,STU9479,21,4,84,2,5,3,Yes,Yes,Yes,No,Software Engineering,Semester 4
Student 9480,STU9480,23,2,72,0,7,1,Yes,No,No,No,Software Engineering,Semester 4
Student 9481,STU9481,22,4,85,4,4,2,Yes,Yes,Yes,No,Engineering,Semester 1
Student 9482,STU9482,20,2,78,0,6,2,Yes,Yes,Yes,No,Engineering,Semester 1
Student 9483,STU9483,17,5,79,2,7,0,Yes,No,No,Yes,Computer Science,Semester 2
Student 9484,STU9484,21,1,71,2,4,3,Yes,No,No,Yes,Business,Semester 1
Student 9485,STU9485,17,2,90,1,6,3,No,Yes,Yes,Yes,Software Engineering,Semester 3
Student 9486,STU9486,23,4,68,2,5,3,Yes,Yes,Yes,No,Computer Science,Semester 3
Student 9487,STU9487,20,2,86,0,5,2,Yes,No,No,Yes,Engineering,Semester 3
Student 9488,STU9488,23,4,71,1,5,1,Yes,Yes,No,No,Business,Semester 2
Student 9489,STU9489,19,4,87,2,5,2,Yes,No,No,No,Data Science,Semester 2
Student 9490,STU9490,21,3,82,2,5,1,Yes,Yes,No,No,Business,Semester 3
Student 9491,STU9491,21,3,78,3,5,0,Yes,No,No,No,Computer Science,Semester 1
Student 9492,STU9492,20,5,93,3,5,1,Yes,No,No,Yes,Business,Semester 4
Student 9493,STU9493,20,4,85,1,9,2,Yes,No,No,No,Engineering,Semester 2
Student 9494,STU9494,21,5,85,3,6,4,Yes,Yes,No,No,Business,Semester 1
Student 9495,STU9495,19,2,66,5,5,3,Yes,No,Yes,No,Engineering,Semester 2
Student 9496,STU9496,18,2,90,2,4,2,Yes,Yes,No,Yes,Business,Semester 2
Student 9497,STU9497,23,5,85,3,7,0,Yes,No,Yes,Yes,Computer Science,Semester 4
Student 9498,STU9498,22,4,91,2,4,3,Yes,No,No,No,Data Science,Semester 2
Student 9499,STU9499,21,3,77,4,3,2,No,No,No,Yes,Software Engineering,Semester 2
Student 9500,STU9500,24,3,76,0,3,4,Yes,No,Yes,No,Business,Semester 4
Student 9501,STU9501,20,5,94,2,7,1,Yes,Yes,No,Yes,Data Science,Semester 3
Student 9502,STU9502,23,3,89,4,7,2,Yes,No,Yes,No,Business,Semester 2
Student 9503,STU9503,21,5,70,2,5,2,Yes,No,No,No,Data Science,Semester 2
Student 9504,STU9504,18,5,82,0,4,3,No,No,No,No,Engineering,Semester 3
Student 9505,STU9505,25,4,90,1,4,2,Yes,No,No,No,Data Science,Semester 3
Student 9506,STU9506,23,2,83,1,9,0,Yes,Yes,No,No,Software Engineering,Semester 3
Student 9507,STU9507,20,4,77,3,5,1,Yes,No,No,No,Data Science,Semester 3
Student 9508,STU9508,22,5,76,1,6,1,Yes,No,No,No,Software Engineering,Semester 1
Student 9509,STU9509,20,5,82,0,4,2,Yes,No,No,Yes,Software Engineering,Semester 3
Student 9510,STU9510,22,4,90,0,5,2,Yes,No,No,Yes,Data Science,Semester 3
Student 9511,STU9511,17,1,74,2,6,2,Yes,No,No,Yes,Software Engineering,Semester 3
Student 9512,STU9512,18,3,64,3,8,0,Yes,Yes,Yes,Yes,Software Engineering,Semester 1
Student 9513,STU9513,23,3,78,1,5,2,Yes,No,No,No,Engineering,Semester 4
Student 9514,STU9514,20,5,85,0,6,3,Yes,No,No,No,Computer Science,Semester 3
Student 9515,STU9515,21,4,87,1,4,3,Yes,No,No,No,Engineering,Semester 1
Student 9516,STU9516,18,5,73,0,5,0,Yes,No,No,Yes,Computer Science,Semester 2
Student 9517,STU9517,25,3,84,1,6,1,Yes,No,No,Yes,Computer Science,Semester 4
Student 9518,STU9518,23,4,76,1,5,3,Yes,Yes,Yes,No,Engineering,Semester 1
Student 9519,STU9519,20,1,87,2,5,2,Yes,Yes,No,No,Software Engineering,Semester 3
Student 9520,STU9520,20,3,80,0,4,2,Yes,No,No,No,Engineering,Semester 4
Student 9521,STU9521,23,2,88,2,6,2,Yes,No,No,No,Software Engineering,Semester 1
Student 9522,STU9522,25,6,82,4,5,3,Yes,No,No,No,Engineering,Semester 1
Student 9523,STU9523,23,4,86,1,4,3,No,No,No,No,Engineering,Semester 1
Student 9524,STU9524,25,4,78,1,5,0,Yes,No,No,No,Business,Semester 1
Student 9525,STU9525,19,2,76,1,7,1,Yes,No,Yes,No,Data Science,Semester 1
Student 9526,STU9526,19,3,79,3,5,1,Yes,No,No,Yes,Engineering,Semester 1
Student 9527,STU9527,18,4,86,3,6,0,No,No,No,No,Data Science,Semester 1
Student 9528,STU9528,22,2,100,1,6,3,Yes,Yes,No,No,Software Engineering,Semester 1
Student 9529,STU9529,21,3,92,2,6,3,No,No,No,Yes,Business,Semester 2
Student 9530,STU9530,20,5,94,3,3,3,No,No,No,Yes,Business,Semester 2
Student 9531,STU9531,22,2,81,2,3,2,Yes,No,No,No,Computer Science,Semester 3
Student 9532,STU9532,23,3,77,0,4,2,No,Yes,No,No,Data Science,Semester 3
Student 9533,STU9533,17,2,64,1,6,1,Yes,Yes,No,No,Business,Semester 3
Student 9534,STU9534,19,4,77,3,6,1,Yes,No,No,Yes,Software Engineering,Semester 3
Student 9535,STU9535,22,5,71,2,5,0,Yes,Yes,No,No,Computer Science,Semester 3
Student 9536,STU9536,20,6,88,3,5,3,Yes,No,No,Yes,Business,Semester 3
Student 9537,STU9537,19,4,80,0,3,4,Yes,No,No,No,Software Engineering,Semester 2
Student 9538,STU9538,23,5,71,1,4,3,Yes,No,No,No,Data Science,Semester 2
Student 9539,STU9539,18,4,86,3,5,2,Yes,Yes,No,No,Software Engineering,Semester 2
Student 9540,STU9540,20,2,84,2,5,2,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 9541,STU9541,21,4,72,1,5,1,Yes,No,No,Yes,Software Engineering,Semester 1
Student 9542,STU9542,19,4,94,2,2,3,Yes,No,No,Yes,Engineering,Semester 3
Student 9543,STU9543,22,5,76,3,5,2,Yes,Yes,No,No,Business,Semester 4
Student 9544,STU9544,19,3,86,1,1,1,Yes,Yes,No,Yes,Software Engineering,Semester 2
Student 9545,STU9545,24,3,81,0,3,2,Yes,No,Yes,Yes,Computer Science,Semester 4
Student 9546,STU9546,20,2,95,5,3,1,Yes,Yes,No,No,Engineering,Semester 3
Student 9547,STU9547,22,3,89,0,2,3,Yes,No,Yes,No,Software Engineering,Semester 2
Student 9548,STU9548,22,3,73,0,4,2,Yes,No,No,Yes,Software Engineering,Semester 4
Student 9549,STU9549,19,4,96,5,6,0,Yes,No,Yes,Yes,Business,Semester 2
Student 9550,STU9550,17,2,71,4,7,0,No,No,No,No,Engineering,Semester 4
Student 9551,STU9551,21,7,73,2,4,3,Yes,No,Yes,No,Software Engineering,Semester 3
Student 9552,STU9552,21,2,95,1,4,2,No,Yes,No,No,Software Engineering,Semester 3
Student 9553,STU9553,22,2,81,5,5,0,Yes,No,Yes,Yes,Data Science,Semester 1
Student 9554,STU9554,20,4,84,3,5,3,Yes,No,No,No,Computer Science,Semester 4
Student 9555,STU9555,20,2,85,2,3,1,Yes,No,No,No,Computer Science,Semester 2
Student 9556,STU9556,25,4,73,3,6,2,Yes,No,No,No,Business,Semester 4
Student 9557,STU9557,17,3,97,0,5,2,Yes,No,No,Yes,Engineering,Semester 1
Student 9558,STU9558,22,4,99,4,4,2,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 9559,STU9559,19,4,67,2,4,1,Yes,No,No,No,Engineering,Semester 1
Student 9560,STU9560,20,5,78,1,9,0,Yes,Yes,Yes,No,Business,Semester 1
Student 9561,STU9561,20,4,87,2,6,3,Yes,No,No,No,Data Science,Semester 2
Student 9562,STU9562,19,4,81,1,4,0,Yes,Yes,Yes,Yes,Business,Semester 2
Student 9563,STU9563,22,4,77,5,1,2,Yes,Yes,No,No,Computer Science,Semester 1
Student 9564,STU9564,24,2,86,2,2,3,Yes,Yes,No,Yes,Data Science,Semester 2
Student 9565,STU9565,22,3,87,4,5,2,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 9566,STU9566,21,4,95,1,5,2,Yes,No,Yes,No,Business,Semester 3
Student 9567,STU9567,18,4,68,0,3,3,Yes,No,No,Yes,Engineering,Semester 1
Student 9568,STU9568,22,3,73,1,5,3,No,No,No,Yes,Engineering,Semester 3
Student 9569,STU9569,25,3,76,2,4,2,Yes,Yes,Yes,No,Computer Science,Semester 1
Student 9570,STU9570,20,3,100,0,4,1,Yes,No,Yes,Yes,Computer Science,Semester 1
Student 9571,STU9571,20,4,94,2,5,1,Yes,No,No,No,Computer Science,Semester 2
Student 9572,STU9572,19,4,84,2,3,1,Yes,No,No,No,Computer Science,Semester 3
Student 9573,STU9573,19,4,81,0,3,3,Yes,No,No,No,Software Engineering,Semester 2
Student 9574,STU9574,17,3,85,1,3,2,Yes,No,No,No,Data Science,Semester 1
Student 9575,STU9575,21,3,91,3,4,3,Yes,No,No,No,Computer Science,Semester 3
Student 9576,STU9576,19,5,80,1,2,2,Yes,Yes,No,Yes,Business,Semester 1
Student 9577,STU9577,17,6,84,4,9,2,Yes,No,No,No,Software Engineering,Semester 3
Student 9578,STU9578,22,3,79,4,7,0,Yes,Yes,No,No,Data Science,Semester 4
Student 9579,STU9579,18,5,70,2,6,2,Yes,Yes,Yes,Yes,Software Engineering,Semester 3
Student 9580,STU9580,20,5,67,2,3,2,Yes,Yes,No,No,Engineering,Semester 4
